x,y,time,x_f,y_f
667,600,1688676406.1995385,522.9660409006702,392.1251556150283
668,599,1688676406.2990909,520.3962579901757,396.75662378749695
625,589,1688676406.4085958,518.8968285875803,402.0716917070919
626,580,1688676406.519374,518.2409122705118,407.92337178930336
639,535,1688676406.6248977,518.3025814413861,414.1140580986168
608,525,1688676406.7666533,519.0000935866025,420.41225814636147
611,481,1688676406.8421652,520.1951036244077,426.610214491854
604,472,1688676406.9483085,521.7814084619447,432.5255509039317
598,465,1688676407.0452566,523.683649798029,438.0523684269101
601,464,1688676407.156722,525.8340147047234,443.16406336731035
599,474,1688676407.2644138,528.190868942858,447.87585972260445
627,493,1688676407.3712947,530.7582035827331,452.2578841822091
657,497,1688676407.4825404,533.6217980954669,456.39530784235376
687,513,1688676407.5876205,536.9064406908474,460.35259491471066
711,545,1688676407.7025125,540.7154646613004,464.2250764392935
688,572,1688676407.8080468,545.0518882664123,468.1556376015738
689,548,1688676407.9152756,549.8040693299469,472.20591041073743
708,524,1688676408.018089,554.8974951937734,476.2737044039973
651,484,1688676408.1194036,560.2400754847913,480.16940238451974
578,467,1688676408.2511995,565.5283720265901,483.7111771993679
416,497,1688676408.3686683,570.2028178185737,486.85112985952856
326,462,1688676408.4996455,573.587741850553,489.62487716810017
169,416,1688676408.6166775,575.0685718053654,491.9288272342345
44,352,1688676408.7395637,574.0626522818349,493.51933514169735
-31,334,1688676408.8704178,570.1320157280852,494.18111330027176
-83,311,1688676409.0103312,563.1288171635377,493.82797877066673
-93,315,1688676409.104892,553.1407785804007,492.4809863828396
-49,349,1688676409.233679,540.4995509996082,490.28044068459843
60,361,1688676409.3637526,525.8321482475644,487.45202908600345
149,378,1688676409.4977157,509.9515308511968,484.18818697433653
206,377,1688676409.6143894,493.5819520557889,480.6197292896179
259,385,1688676409.77109,477.2454794497089,476.83328109985996
328,381,1688676409.8462188,461.37390610702124,472.89006011333817
417,400,1688676409.9652767,446.42112268771535,468.8574698631577
388,419,1688676410.0941477,432.6971075511764,464.8461147422902
412,419,1688676410.2153773,420.2334069806,460.96068918773295
370,420,1688676410.3359742,408.9366849094308,457.2399677504341
380,416,1688676410.457135,398.6770709982761,453.6854742612589
354,418,1688676410.547503,389.33521872805227,450.2932071915199
329,419,1688676410.6673346,380.77115520616735,447.0674195119674
308,402,1688676410.7812955,372.81116906947943,443.9904474837805
300,403,1688676410.903003,365.32850017756164,441.0178014435196
293,403,1688676411.0330176,358.25231512254663,438.1339492770401
321,427,1688676411.1393628,351.59004934652756,435.3830287316201
321,458,1688676411.2830122,345.4088786715134,432.8828029750463
306,426,1688676411.4667742,339.7133920722098,430.700575752864
290,379,1688676411.536555,334.4184829266655,428.69854566746034
218,373,1688676411.646116,329.33879356061107,426.67623822950696
121,325,1688676411.7672,324.1052001002171,424.49099453213444
12,296,1688676411.889505,318.21559279864744,421.9809915757515
-39,272,1688676412.0180197,311.23772515832223,419.00480374398705
-96,260,1688676412.1316688,302.93467680252746,415.4986391349751
-137,264,1688676412.2549691,293.19298314569136,411.47439764691086
-137,247,1688676412.3740938,282.0176254377892,406.97942946149254
-100,226,1688676412.4977148,269.61907873257013,402.014941214682
-131,233,1688676412.6147013,256.26163013286595,396.583297944514
-134,201,1688676412.7265756,242.08343017205277,390.70838158423936
-139,178,1688676412.8480473,227.1924006827548,384.3541371652908
-150,148,1688676412.9675775,211.7156284631577,377.4501226865056
-117,158,1688676413.0929751,195.81417051782412,369.987765010038
-134,254,1688676413.226765,179.68146337390775,362.1954189802404
-214,308,1688676413.3364546,163.31773719602435,354.5281962455525
-62,354,1688676413.4465003,146.8065277107818,347.3837920167223
80,428,1688676413.5687287,130.79581759676373,341.07106642054003
216,440,1688676413.6989582,116.16401709838044,335.8410078802801
343,505,1688676413.8092287,103.64362937589206,331.84890204852456
426,524,1688676413.9330792,93.77815464697214,329.2235141669776
522,593,1688676414.0504525,86.91537827207789,328.08815674309886
552,574,1688676414.1636364,83.22593329367551,328.49466697538304
619,567,1688676414.2923784,82.72387433536123,330.3135159228781
669,557,1688676414.41657,85.38993813613973,333.3224579272447
713,544,1688676414.5261116,91.18394631119686,337.3200617293335
728,556,1688676414.6486964,99.9667287563064,342.14372962175867
707,544,1688676414.7588437,111.449874651444,347.67680943903736
616,517,1688676414.864958,125.10919365022573,353.7551454105804
535,492,1688676414.976668,140.21992046432737,360.1525448685682
494,524,1688676415.098396,156.11043390172244,366.7320919507672
518,499,1688676415.221802,172.40213566264734,373.45658331151924
628,464,1688676415.366039,189.128678022879,380.1938028476328
675,386,1688676415.4879045,206.57233956156455,386.64971056129554
793,358,1688676415.6318061,225.02687008516534,392.49552310612296
885,304,1688676415.7334225,244.8267684983403,397.486014167591
981,282,1688676415.8562863,266.29711902092305,401.4506921292469
1095,215,1688676415.96815,289.71900940486535,404.2327691459386
1204,214,1688676416.0945344,315.38375131282646,405.71059503254793
1351,213,1688676416.217943,343.606201110161,405.91031754794744
1402,255,1688676416.3482203,374.61650294773835,405.02237881749215
1434,244,1688676416.4858963,408.3510034737801,403.27185363550416
1536,278,1688676416.6034398,444.64310923708655,400.8388287747718
1643,275,1688676416.7298455,483.51323305902145,397.8884332464494
1682,267,1688676416.8409233,524.9821102274434,394.5216739088175
1750,263,1688676416.970634,568.90376128163,390.7684179971022
1721,241,1688676417.0866568,614.9765741507128,386.6356942113638
1680,239,1688676417.1962166,662.6589792662256,382.11444694468724
1455,396,1688676417.318756,711.0105001390766,377.4638102434515
1169,460,1688676417.4754443,758.5401581639055,373.2750515352577
873,545,1688676417.570703,803.4561279186834,370.0657195395526
619,589,1688676417.6820562,844.1133869887534,368.15847932362146
509,619,1688676417.80708,879.384113501426,367.7246203408017
400,637,1688676417.9273796,908.7752726943684,368.7902024789878
427,653,1688676418.044008,932.2929625877018,371.3112077998399
387,699,1688676418.1583266,950.2785899553944,375.26022328249604
363,721,1688676418.323877,963.0963712735268,380.6541311915737
336,708,1688676418.4274402,971.0468222731334,387.4219909332878
345,714,1688676418.5467212,974.4946683565045,395.3824925370532
365,721,1688676418.6670983,973.9097226581199,404.3722808998778
372,716,1688676418.7879546,969.8018389046132,414.2523419419762
434,716,1688676418.9092636,962.7063923103393,424.86673005940514
461,729,1688676419.0361001,953.2106638191814,436.087715710806
463,697,1688676419.1873848,941.7956228499519,447.7769666972367
551,569,1688676419.347177,928.9043191855694,459.5547178187976
772,413,1688676419.4877303,915.35170113072,470.69272883700273
933,259,1688676419.6262965,902.2982677539782,480.32357143804467
909,151,1688676419.749945,890.5276658998297,487.7121446798052
976,90,1688676419.9411647,880.2372979695043,492.4202531560192
999,-21,1688676420.1392388,871.5263200666394,494.20326585566613
868,-56,1688676420.341406,864.2531587154242,492.89309624968297
806,-79,1688676420.482711,857.8684450166841,488.5243429247659
748,-119,1688676420.59327,851.8578623529636,481.2673742185516
716,-163,1688676420.748264,845.9098144530916,471.25347837452625
717,-200,1688676420.8349361,839.8754193560475,458.5899189726328
715,-217,1688676420.9537184,833.7522555012229,443.43210149018813
714,-227,1688676421.070013,827.5796645101697,426.0127294107333
727,-245,1688676421.2012947,821.4121671052964,406.5913174821753
706,-238,1688676421.3142076,815.291196495106,385.4352114807311
709,-254,1688676421.4424477,809.2096363242637,362.82159017850097
665,-249,1688676421.6019208,803.1125805593649,339.00699375551625
612,-252,1688676421.7303119,796.8353465628902,314.2440964760949
603,-243,1688676421.8522289,790.2008981915963,288.7894172973047
606,-203,1688676421.9692302,783.1861367473534,262.94532944605544
596,-192,1688676422.0880828,775.8531347737714,237.05053595556097
651,-160,1688676422.2173576,768.3339528091976,211.39960500046368
624,-148,1688676422.3381622,760.7990778506422,186.2444263716861
586,-121,1688676422.480323,753.2401186651398,161.80162006453418
574,-102,1688676422.568081,745.5355258974859,138.26376326287794
620,-82,1688676422.7106757,737.7223197461428,115.79786545779204
551,-4,1688676422.850762,729.8737846691022,94.62320307381614
473,26,1688676422.95849,721.7907372509414,75.02942028923819
422,-3,1688676423.0821106,713.1411604755904,57.12442340413037
439,-12,1688676423.201278,703.796717432016,40.781146992389964
468,143,1688676423.3788328,693.9028257608111,26.08901662441599
542,194,1688676423.506149,683.7933661948467,13.47556326842476
590,292,1688676423.6294038,673.879595336383,3.3155401651560252
619,326,1688676423.7384996,664.4902783802904,-4.178435132154341
717,326,1688676423.865232,655.9238264075149,-9.000079866636309
755,318,1688676423.9807026,648.5287931117709,-11.364363018759205
789,314,1688676424.0990014,642.5296744698488,-11.545355458466188
817,296,1688676424.2160692,638.0108376416405,-9.821560614696018
797,302,1688676424.3536835,634.9454142820086,-6.453322906937987
820,293,1688676424.4614882,633.2144847903203,-1.655400890750353
835,292,1688676424.5854309,632.7477480043389,4.374606456120995
871,320,1688676424.707834,633.5451655233754,11.496599255964268
851,370,1688676424.8317006,635.567095456833,19.707650109468304
832,411,1688676424.9393175,638.6391492509541,29.092450804298206
836,406,1688676425.07367,642.553763596126,39.65842362635252
870,383,1688676425.191247,647.2330060633026,51.23109206792156
892,374,1688676425.3432522,652.7066045257268,63.548905006125615
837,394,1688676425.4564927,658.8925714485613,76.43056755194861
851,362,1688676425.5674825,665.5713812440093,89.7398420075256
849,347,1688676425.6995625,672.6096019775439,103.26742100986861
912,344,1688676425.8172588,680.0350562480943,116.81596526668187
990,320,1688676425.9522285,688.059210876696,130.23806021243726
1072,259,1688676426.0489557,697.0126938199005,143.3044674062504
1020,235,1688676426.1659527,707.0234025090527,155.72725368878483
959,231,1688676426.2909324,717.7999444373154,167.3360005336791
913,272,1688676426.4155393,728.8765608260616,178.16158545101206
867,343,1688676426.5323288,739.8654983376531,188.44116453416942
784,474,1688676426.6476119,750.3881228238976,198.63166986012914
754,458,1688676426.766265,760.0776405006238,209.14685458333375
737,307,1688676426.9007583,768.7307787355323,219.81485292742826
751,284,1688676427.015421,776.3327542301234,230.05793304256068
794,386,1688676427.127976,783.0287378164899,239.72177098019904
825,428,1688676427.2573752,789.0666445783029,249.13718970590426
773,487,1688676427.4385867,794.5579675714406,258.6338529437306
699,487,1688676427.591133,799.312890533053,268.3818221110824
763,561,1688676427.7011318,803.1819899995294,278.4922634794727
718,570,1688676427.8285794,806.2490182913806,289.097653630985
725,609,1688676427.9536629,808.5526207973857,300.2755670317563
713,654,1688676428.059146,810.096712696866,312.0935248956637
734,681,1688676428.1767595,810.9580465839413,324.6433270660211
719,720,1688676428.299242,811.2253973664417,337.9764763638975
718,768,1688676428.4208732,810.9450775603146,352.1564261834022
727,775,1688676428.550141,810.1646599262414,367.2188903666697
717,800,1688676428.6825788,808.9515966538742,383.1101431280121
665,803,1688676428.8316624,807.2663026275055,399.73773569741513
651,795,1688676428.96853,804.9809722780191,416.96047449091475
614,741,1688676429.0895863,802.0008677289371,434.5167928379761
583,623,1688676429.1991215,798.2423627707473,451.9262334098246
600,440,1688676429.3356855,793.689354193577,468.40990072162634
522,358,1688676429.4471798,788.3423330019136,483.1401584784501
493,264,1688676429.5628633,782.0702474012542,495.56973073547186
437,260,1688676429.6962662,774.7261224995788,505.46688132509695
441,203,1688676429.803512,766.265243027325,512.8074386627675
434,160,1688676429.931994,756.7741769888491,517.5818176140363
470,141,1688676430.0473561,746.4549873165699,519.7950042717684
464,185,1688676430.1634579,735.5416267979265,519.6494415091895
449,222,1688676430.284948,724.1737100501518,517.5494110069928
459,270,1688676430.396992,712.4275832425893,513.9559207315829
486,228,1688676430.5244079,700.4586765231279,509.1804118018089
461,262,1688676430.6587543,688.4176126298336,503.372326994536
436,249,1688676430.791998,676.3122265583556,496.6933846189717
451,273,1688676430.9102259,664.1323387978942,489.3211950779973
422,289,1688676431.0316641,651.9219770112462,481.44654822617355
460,292,1688676431.145482,639.7485270317922,473.2548064255175
495,304,1688676431.2982578,627.7994234024882,464.8770824924844
533,319,1688676431.4179056,616.334747572786,456.4434896403747
514,341,1688676431.5337517,605.5053215366967,448.1029790726658
525,380,1688676431.6578977,595.3237996056816,440.0380516109129
510,387,1688676431.7846704,585.7640412721904,432.42356106253646
510,406,1688676431.8963654,576.788769447415,425.3620846698374
505,417,1688676432.0147927,568.3597441188763,418.918743223686
497,436,1688676432.1435857,560.442479240638,413.1540395610129
475,430,1688676432.273718,552.9665249102994,408.0932489348198
474,428,1688676432.3845782,545.8516232256594,403.69923732442805
486,421,1688676432.5042357,539.0838682018231,399.9026694682459
480,435,1688676432.6197615,532.6912371437626,396.6599674494057
461,437,1688676432.7344673,526.6438666692908,393.96549366435863
477,459,1688676432.8641536,520.8998399602228,391.83587960644326
453,447,1688676432.9930751,515.4447616062101,390.27391550945106
438,456,1688676433.0953314,510.2113598415946,389.2392494073899
447,468,1688676433.2286172,505.14107298095644,388.708791420701
482,470,1688676433.3440993,500.3020495440423,388.683815379531
479,459,1688676433.4654276,495.8095385385087,389.11858491295607
505,486,1688676433.5814643,491.7338886085468,389.97241311513517
517,479,1688676433.7069657,488.1443865244268,391.2488939822416
506,447,1688676433.8331006,485.0679747088741,392.86825521986617
524,433,1688676433.9631114,482.48037533644043,394.6604970202897
522,422,1688676434.0939808,480.37896172024625,396.49299402407524
511,406,1688676434.232708,478.72925925047286,398.27465762581534
509,415,1688676434.3620946,477.4553243722456,399.95063372254333
515,437,1688676434.4839764,476.51189217615376,401.557365267673
542,409,1688676434.601085,475.9238649212174,403.1293289297952
450,348,1688676434.7328167,475.6104353860029,404.52191117432034
327,289,1688676434.8467524,475.1346521657545,405.4398875565098
255,235,1688676434.9649057,473.9161997984909,405.58675205135626
171,231,1688676435.07973,471.5265584352844,404.792481465052
121,230,1688676435.2022736,467.6784642965438,403.068556976998
94,216,1688676435.3235402,462.23907430573877,400.4936416303923
316,205,1688676435.4377844,455.58046015745714,397.1138246404873
429,221,1688676435.5623279,448.64578905226716,393.0043349544711
601,223,1688676435.6856065,442.4123250887671,388.29970293710613
768,274,1688676435.824914,437.75622485687245,383.1940505305646
869,345,1688676435.9581947,435.4273072742399,378.0156596103685
957,323,1688676436.0803087,435.86326456129575,373.05283078630214
1123,311,1688676436.1901948,439.4190378131353,368.3338941405899
1289,283,1688676436.318656,446.603276726699,363.7524849406067
1389,225,1688676436.4291205,457.86741561177587,359.1365065041124
1482,164,1688676436.5738215,473.38800666722403,354.21653155173163
1499,162,1688676436.666103,493.06973164232636,348.7869392376064
1575,124,1688676436.7932549,516.6565514045245,342.78238058697
1669,106,1688676436.9299486,543.984341212019,336.15799845701525
1690,107,1688676437.0372684,574.9165504663325,328.91095544722873
1724,74,1688676437.150906,609.1415490979182,321.0774918099529
1710,78,1688676437.2776306,646.2221569589292,312.67590078597993
1669,81,1688676437.4004529,685.5894597453049,303.7829680863663
1652,79,1688676437.52234,726.6068493335514,294.51419105455074
1602,91,1688676437.665515,768.6774920332992,284.97950331907043
1621,108,1688676437.779282,811.3007282509789,275.3198135571501
1605,78,1688676437.8965034,854.1278284423122,265.62826260390887
1603,60,1688676438.0190332,896.8646035248872,255.87565633137362
1630,63,1688676438.153148,939.2805620009984,246.0333030526146
1573,60,1688676438.2654672,981.1537836450041,236.14632244228739
1534,29,1688676438.4113626,1022.1117543511914,226.227532999413
1415,39,1688676439.3492534,1061.639150272625,216.25784893688754
1018,179,1688676440.355708,1098.6684342522417,206.48984443862435
751,254,1688676441.3620183,1131.5183339342086,197.493804036106
506,324,1688676441.9457428,1158.714858860344,189.76815016904735
347,377,1688676442.0596685,1179.3528672444768,183.61673095044637
195,393,1688676442.2024763,1192.955126002819,179.1909419550861
125,444,1688676442.3211489,1199.4022541401882,176.53416287810722
71,459,1688676442.466052,1198.9030772168815,175.67045762744635
28,495,1688676442.6172547,1191.8681005049446,176.58743601748802
-2,530,1688676442.7255442,1178.777551652652,179.2709045101261
-29,541,1688676442.8411222,1160.1551277907674,183.6905003683533
-39,550,1688676442.9443374,1136.554498353062,189.7342329599891
-43,569,1688676443.0412972,1108.563155608307,197.2660387657796
-151,589,1688676443.1646729,1076.6226773782876,206.183275183022
-188,611,1688676443.2840102,1040.9595218254817,216.40648461688355
-184,632,1688676443.4054685,1001.9137567329099,227.86278076187835
-129,615,1688676443.5220892,960.108095313639,240.42410096889014
-102,584,1688676443.6291165,916.2842165058387,253.8361780031383
-44,563,1688676443.7449443,871.15561596003,267.78454760414417
14,554,1688676443.848463,825.4181054625764,282.0110523934947
5,572,1688676443.9645197,779.6451285171422,296.37237388089545
25,542,1688676444.1176276,734.1962743698666,310.76583820141656
17,560,1688676444.1865678,689.337224169237,325.0686483114165
56,557,1688676444.304065,645.3315200306004,339.21098703886435
104,540,1688676444.4235675,602.5197601756441,353.1196141053866
143,522,1688676444.5391436,561.2816807562201,366.6571724766122
149,506,1688676444.648847,521.8863531942976,379.68244048304337
168,490,1688676444.7545624,484.47297858192337,392.07645138850546
197,478,1688676444.9122934,449.15889338453286,403.74523929545865
134,476,1688676444.9728937,415.95042332004294,414.6353245348333
84,476,1688676445.0836573,384.6052148564857,424.74147664672853
30,554,1688676445.1862698,354.7930405293315,434.19828258954226
-2,614,1688676445.3164368,326.24897729365614,443.33490892207533
-48,638,1688676445.448389,298.7666206128584,452.45653547637534
-75,662,1688676445.5619853,272.17410359808827,461.70456088758755
-121,691,1688676445.6729496,246.3197572786579,471.1593812941192
69,613,1688676445.782654,221.38121457290228,480.74972427968424
226,604,1688676445.8961658,198.12687793966762,490.2060826651362
333,553,1688676445.99386,177.41007868411066,499.27199682608955
454,526,1688676446.1067991,159.80527515261412,507.733460656782
540,506,1688676446.222397,145.72480069118257,515.4215619527174
576,512,1688676446.3372388,135.3617829675026,522.2833830157153
657,521,1688676446.4593053,128.735506534306,528.3671743346325
678,489,1688676446.607635,125.8120682219363,533.7074889046442
679,435,1688676446.651638,126.40038297141412,538.1917449751769
648,397,1688676446.7650442,130.11568272417205,541.6232152424207
585,372,1688676446.8722768,136.42557659293303,543.8657116988592
528,352,1688676446.9904833,144.70676636323992,544.8731443420913
510,365,1688676447.1115267,154.41782669896554,544.6934831195066
544,358,1688676447.230652,165.2650318240919,543.4512578461948
539,377,1688676447.34848,177.13116101411956,541.2919270596948
540,425,1688676447.472358,189.87608719813352,538.4403063284425
534,489,1688676447.586204,203.31951410393242,535.2479906747867
507,525,1688676447.709481,217.25357917363328,532.079872576027
474,552,1688676447.831091,231.40891128145213,529.1905679482978
442,589,1688676447.9477503,245.4963509641724,526.7535622427622
472,584,1688676448.04168,259.3424751556807,524.8760529658714
459,585,1688676448.1651976,272.91356442840225,523.5511353825464
482,572,1688676448.3004904,286.1986253056723,522.7049852361629
500,550,1688676448.4391966,299.22462923825987,522.2233646970521
516,528,1688676448.5515935,312.05235886258237,521.9550809370173
533,528,1688676448.6756873,324.72564942802717,521.7826353731837
579,559,1688676448.784554,337.32707924343487,521.7101256703287
651,595,1688676448.9109273,350.05538548468326,521.8709179998049
652,623,1688676449.0326455,363.1022840649735,522.4312835431582
612,598,1688676449.1510227,376.4076187437673,523.4439656682101
591,579,1688676449.2777421,389.7198920748527,524.7954093552794
519,665,1688676449.4037013,402.73498679844903,526.475715697806
388,688,1688676449.5170841,414.97466375396533,528.6980750155687
305,634,1688676449.632195,425.8384299445598,531.5066054995906
182,507,1688676449.7506592,434.7926593118832,534.5128255421367
122,411,1688676449.8664794,441.4164514199362,537.0869194855052
76,312,1688676449.989376,445.4932391037714,538.6473958515269
86,253,1688676450.1153286,447.0593526634946,538.7750523462081
92,146,1688676450.232619,446.34059276308307,537.1456500215531
102,67,1688676450.3463995,443.62849517172214,533.4383760314867
99,18,1688676450.4656773,439.1824086183154,527.4339773689446
115,-26,1688676450.5945158,433.240147117261,519.0858687030104
88,-38,1688676450.7154365,425.99690583780483,508.4714904833664
67,-53,1688676450.808081,417.54565710693345,495.77001851254454
51,-71,1688676450.9227264,407.93860062715703,481.18766046429147
59,-56,1688676451.0736382,397.2877649551874,464.9550672040028
59,-41,1688676451.2313962,385.7653739084515,447.3805007272551
12,-45,1688676451.3467503,373.47353697291294,428.7681306332278
25,-46,1688676451.464512,360.4466393093093,409.3449538611114
60,-26,1688676451.597777,346.85881940614513,389.3305346011272
100,-24,1688676451.7155046,333.0287346304134,368.9643145760576
150,8,1688676451.823413,319.30440501993525,348.4845523665316
184,34,1688676451.9379685,306.0097771214192,328.1577942079923
213,32,1688676452.0653012,293.3926613215333,308.2069976568695
230,1,1688676452.1693754,281.6151914909979,288.69623981912764
219,-16,1688676452.295438,270.7340794229916,269.5748779645735
219,-5,1688676452.4110372,260.71137843556363,250.83484405405355
233,-31,1688676452.5192595,251.51982031510545,232.51499424947187
217,-44,1688676452.6466787,243.14331495216118,214.59932680344014
162,-42,1688676452.7465878,235.43826372052146,197.0770129657083
121,-24,1688676452.8679266,228.1346457131186,180.02242911080793
122,-39,1688676452.975918,221.03388929689208,163.5198789652016
98,0,1688676453.070571,214.0639976008608,147.64741635260143
59,42,1688676453.1916363,207.1261160019854,132.5853727733983
57,60,1688676453.3133645,200.10525712825225,118.54305395219106
76,85,1688676453.4217064,193.01613198474118,105.64613788752844
72,96,1688676453.539801,185.95428002995635,93.9652350294305
67,112,1688676453.6952972,178.96696471666783,83.53298168934086
70,131,1688676453.8063912,172.07115267608398,74.3698038573973
83,107,1688676453.9170861,165.31808590203056,66.43970257994353
103,116,1688676454.0208702,158.80401297940986,59.63005371213424
101,113,1688676454.1334298,152.61658064763395,53.84962862775457
92,79,1688676454.253294,146.76788763509674,48.978568622657
101,69,1688676454.4120898,141.2404260217257,44.83111153789621
84,102,1688676454.5652814,136.02104125303308,41.32464218847221
168,321,1688676454.7070668,131.19423903645088,38.81479462063766
279,478,1688676454.8227627,127.1304989018717,38.13068487354166
375,622,1688676454.924544,124.36178191361515,40.07520379240441
436,744,1688676455.0299091,123.30084990980288,45.19031962263769
438,796,1688676455.1259131,124.0962234456766,53.75648073697297
488,832,1688676455.2198496,126.71621470071723,65.74384077339568
531,834,1688676455.3254044,131.16570322180382,80.90657472627001
594,819,1688676455.4284585,137.51739165705385,98.85828579653781
624,784,1688676455.5306666,145.82519235858246,119.10809351493826
668,807,1688676455.6656914,156.07904534719162,141.20478996639613
604,762,1688676455.7746975,168.09313635633765,164.77483095258697
603,753,1688676455.8970275,181.48742224006133,189.4138778541726
615,760,1688676456.014271,195.95915782950624,214.78316666115597
621,682,1688676456.1405835,211.35265459290184,240.55042646551655
631,613,1688676456.292179,227.53053222733374,266.2037655521074
619,559,1688676456.4173067,244.33599924860093,291.20971434545226
638,549,1688676456.5246184,261.6119167476878,315.216243468861
679,572,1688676456.6521122,279.30569027818075,338.11331389061075
659,577,1688676456.7751913,297.3883084674719,359.9436412205473
648,571,1688676456.8848755,315.6983237971188,380.73119730339886
608,508,1688676457.0112896,333.9845505131881,400.361540928671
479,398,1688676457.135433,351.8203645851891,418.48726522472674
407,319,1688676457.2910469,368.60710017985434,434.63067309776545
394,247,1688676457.4308243,383.93820953450995,448.4081578277892
316,229,1688676457.5524108,397.6194838383534,459.63526471229403
329,238,1688676457.6696239,409.51609290165277,468.36975704893354
200,181,1688676457.7895002,419.481250633454,474.7393968502092
96,144,1688676457.9179375,427.1489986443869,478.74791711711043
63,146,1688676458.0350378,432.1746067786569,480.4315138841753
53,89,1688676458.152167,434.5432352386751,479.89327831275455
42,69,1688676458.2887864,434.426973682802,477.1769783720519
90,85,1688676458.4171598,432.1114596851256,472.4091867889865
165,118,1688676458.545374,428.07594332188785,465.8996153938276
251,186,1688676458.6650488,422.9408256767628,458.08928480709267
356,226,1688676458.7855945,417.3671928758802,449.466783490999
465,255,1688676458.9009562,412.0267048534277,440.4271875876039
551,324,1688676459.0298207,407.5248196282699,431.3117949961153
587,335,1688676459.1450431,404.2636837042762,422.4425284595424
637,309,1688676459.295896,402.4362899548429,413.94056916133735
671,331,1688676459.4164453,402.1512961750877,405.7892276098784
706,342,1688676459.5052037,403.4720065018118,398.04178388601446
679,358,1688676459.6619964,406.33440552864755,390.7889254692304
643,341,1688676459.738208,410.47895648230013,384.0591271486652
656,345,1688676459.8877444,415.6205510463866,377.8162489216102
638,444,1688676460.0473354,421.5831551811707,372.1773464600931
653,491,1688676460.1671987,428.2337325322874,367.47637501713837
622,538,1688676460.2952323,435.43311776236834,363.99347409762925
656,571,1688676460.39403,443.06236240135155,361.8755502803682
600,627,1688676460.5137079,451.00373701192046,361.23873621146527
567,665,1688676460.6485655,459.0153989185042,362.19876319032966
617,670,1688676460.7510684,466.9376389933516,364.7824931885118
631,607,1688676460.8860304,474.8520541341564,368.7819442079797
593,603,1688676460.99777,482.7716800657745,373.84170824962354
613,606,1688676461.1140501,490.5881121615534,379.7210162855817
600,626,1688676461.2648218,498.25033979358284,386.33139023302147
572,618,1688676461.408066,505.67995500255086,393.60841395967486
620,628,1688676461.5253184,512.8271947209471,401.4598061685637
616,625,1688676461.6312644,519.7736163541349,409.7923155767854
618,635,1688676461.8289802,526.5611640066688,418.52700779946446
629,679,1688676461.9577968,533.1829172964817,427.65970348665945
635,718,1688676462.094399,539.6614686648882,437.295587227671
610,761,1688676462.1995554,545.9710271862663,447.56681503630824
558,713,1688676462.318378,551.9519016287376,458.45909215538205
566,732,1688676462.4396691,557.4265359817325,469.79350156289075
590,671,1688676462.5666761,562.3985887838594,481.35320494365357
561,629,1688676462.6811085,566.9313675431779,492.83454019407924
565,583,1688676462.8072758,571.0006478905053,503.89892625151157
589,521,1688676462.9229996,574.6357769961849,514.2385397935248
615,455,1688676463.0494967,577.9753461111131,523.5236447862658
596,405,1688676463.1545277,581.1143490080617,531.4536735997889
603,383,1688676463.284412,584.0481954673181,537.8496050688433
652,339,1688676463.3976855,586.8457096065728,542.6334367251911
646,362,1688676463.5150657,589.6497832744016,545.8194731948148
638,353,1688676463.639541,592.4857592189092,547.5469795141519
613,302,1688676463.7651274,595.2648714856085,547.8920123344598
600,322,1688676463.899096,597.8728966831608,546.8648440014846
613,310,1688676464.0182965,600.2569431452381,544.5822441907835
614,353,1688676464.151569,602.447119114319,541.2468040578364
643,410,1688676464.2848687,604.5154154273008,537.1806335289341
646,437,1688676464.3988833,606.5533093163547,532.7538046665389
712,447,1688676464.5353441,608.6999192148467,528.2073270820031
759,463,1688676464.649704,611.1976587007063,523.6726399116166
801,492,1688676464.8177602,614.2906487902493,519.2789902854099
819,522,1688676464.9322374,618.116245833256,515.1895041279653
789,540,1688676465.0471206,622.6452081621709,511.5527489503014
784,498,1688676465.1873777,627.7081850215318,508.37750285304867
779,481,1688676465.3256562,633.1534506585003,505.5122829449662
790,486,1688676465.4609885,638.9030288838148,502.837301068134
787,443,1688676465.6199267,644.9117183695693,500.2750042294808
770,408,1688676465.7686877,651.0994972276214,497.6587262507268
767,397,1688676465.8971665,657.3527286917653,494.8279476556016
721,402,1688676466.0141006,663.5269006097082,491.7456987287062
702,419,1688676466.1308916,669.4272992549469,488.4799168699538
700,397,1688676466.2781,674.9222961371105,485.09392761853024
716,370,1688676466.364943,680.0121367032586,481.54116017912065
711,389,1688676466.4804227,684.7462569923592,477.7765302771748
735,375,1688676466.573253,689.1782921992798,473.83998862365655
699,401,1688676466.6958337,693.3243321253401,469.79756526456123
687,415,1688676466.8114443,697.1023680764082,465.76019622999144
674,434,1688676466.9378107,700.422147238335,461.8578533273801
656,487,1688676467.061102,703.2304851256338,458.25288221027506
670,447,1688676467.182792,705.5135310639412,455.0595228637794
666,405,1688676467.2979858,707.3219869265766,452.15214441650346
699,365,1688676467.4125292,708.7523050832077,449.2775958732331
709,338,1688676467.546724,709.9413083807498,446.23113629647173
709,309,1688676467.6640718,710.9850184319371,442.8686411426379
714,372,1688676467.819173,711.9145740488855,439.2108570029107
693,405,1688676467.905902,712.7204443389478,435.5005851011297
669,368,1688676468.0592525,713.3216319780736,431.89975187680005
696,392,1688676468.1667254,713.6746767776788,428.3930377055236
